Front,Back,Left,Right,Command
52.14,121.33,124.44,21.47,front
66.73,122.15,123.51,21.18,front
54.74,121.72,122.69,19.31,left
66.9,121.13,123.56,19.45,left
85,122.86,123.01,22.81,front
86.17,82.57,121.99,18.28,left
67,122.42,121.04,18.75,left
54.57,112.08,121.77,19.94,left
47.74,123.69,120.21,20.25,front
43.96,123.05,119.77,21.85,front
45.08,125.34,119.85,21.4,front
49.15,106.01,124.02,21.76,front
47.16,126.04,119.77,22.73,front
44.47,83.06,119.48,23.46,front
40.68,110.7,118.9,28.27,front
47.91,54.83,125.99,47.62,front
50.25,103.36,121.94,34.61,front
118.13,101.98,121.43,39.95,front
118.51,102.95,119.49,48.04,front
59.14,103.56,120.7,48.52,front
116.57,105.79,121.52,40.22,front
116.79,82.89,121.26,52.14,front
114.31,106.06,119.43,48.57,front
113.56,109.14,120.48,38.01,front
114.31,106.81,112.76,36.75,front
114,107.87,118.71,34.88,front
113.63,102.41,117.3,28.08,front
110.21,112.88,116.23,27.27,front
109.23,114.72,114.84,28.39,front
112.22,63.39,114.94,31.01,front
109.29,60.57,114.21,27.91,front
108.15,70.23,109.56,27.32,front
109.31,115.16,111.21,26.76,front
108.56,111.1,109.67,27.83,front
107.02,118.69,109.29,33.86,front
104.41,118.85,109.29,29.65,front
105.81,94.64,107.47,29.8,front
105.08,122.06,67.29,30.04,front
104.3,66.52,70.86,30.62,front
102.88,108.51,66.06,31.96,front
103.22,123,66.01,32.11,front
101.05,102.17,63.31,33.05,front
102.88,127.01,64.31,32.81,front
101.86,127.08,62.46,33.22,front
96.49,76.82,62.49,37.69,front
95.81,128.76,63.21,39.17,front
87.09,134.37,63.21,51.22,front
98.91,62.29,62.53,47.07,front
98.38,136.14,118.15,32.66,front
90.2,134.76,110.7,43.01,front
78.68,135.68,109.94,40.44,front
66.83,87.92,61.12,65.02,front
59.65,106.45,61.17,67.95,front
47.87,139.43,61.9,58.07,front
39.93,140.27,76.94,43.98,front
39.83,79.37,62.78,52.38,front
35.55,630.92,35.19,46.6,front
34.17,449.74,31.82,88.31,front
25.01,304.64,15.9,41.87,right
23.55,183.62,13.99,20.25,right
21.54,289.71,12.89,14.42,back
14.76,1080.16,12.26,72.08,right
13.7,190.77,11.44,12.75,back
13.91,389.05,10.85,61.06,right
14.82,74.94,10.63,11.82,back
15.69,871.76,11.08,12.41,back
12.82,161.13,11.27,10.3,back
13.87,401.64,11.66,910.45,right
13.35,145.89,11.99,17.17,back
12.9,102.8,12.39,17.82,back
13.33,57.87,12.53,30.62,right
12.97,145.84,12.68,16.63,back
13.35,130.2,12.73,16.66,back
13.11,92.65,13.23,57.29,right
12.33,129.98,15.91,15.62,back
12.16,129.73,13.16,27.88,right
12.04,129.8,12.89,27.95,right
12.73,128.69,11.7,18.31,back
11.9,141.54,11.03,27.74,right
11.73,63.22,11.88,28.76,right
12.27,95.81,12.24,54.67,right
12.26,128.5,13.41,38.73,right
10.66,93.96,49.05,36.52,left
8.38,129,191.83,49.61,left
5.78,150.6,113.65,8.62,left
4.91,150.72,113.73,6.55,left
5.41,150.4,114.26,6.61,left
5.41,150.76,117.35,9.61,left
5.9,68.82,28.87,5.37,left
5.85,101.64,6.95,4.78,back
6.02,83.91,6.73,3.96,back
6.92,130.93,6.46,3.94,back
7.74,130.92,6.92,4.59,back
7.91,75.79,7.82,4.34,back
8.76,72.49,8.96,4.35,back
8.26,129.22,9.78,4.9,back
9.2,130.29,11.19,5.34,back
9.03,125.65,10.13,5.41,back
10.66,127.94,10.73,5.76,back
25.89,127.72,10.42,5.88,back
27.03,110.84,9.84,5.76,back
14.04,121.26,10.18,5.32,back
14.88,54.15,10.46,5.63,back
16.27,123.95,11.63,6.48,back
16.46,121.91,11.88,6.53,back
15.2,119.65,11.82,6.99,back
15.05,118.12,12.02,6.92,back
14.31,119.7,13.04,7.06,back
14.98,140.61,14.71,6.24,back
17.37,115.72,15.47,7.06,back
14.31,121.01,15.13,7.62,back
15.54,114.21,14.76,8.52,back
15.16,117.23,15.05,9.4,back
16.12,115.28,15.61,9.76,back
16.73,116.09,16.05,10.32,back
16.92,68.09,16.27,11.95,back
15.05,117.56,16.54,12.55,back
15.1,56.54,16.47,12.53,back
15.05,116.65,16.63,13.96,back
14.6,79.95,16.66,15.05,back
15.4,108.55,16.59,14.13,back
15.54,127.57,17.09,17.73,back
16.44,105.43,16.59,16.34,back
17.05,103.7,16.44,18.39,back
19.65,103.41,17.66,17.66,back
17.68,112.27,17.39,18.55,back
17.75,101.81,16.73,19.04,back
19.31,104.55,17.61,20.65,right
18.77,101.15,17.15,17.77,back
18.82,105.33,16.92,20.48,right
17.48,99.48,16.17,20.23,right
16.46,98.36,15.78,20.82,right
15.59,56.64,14.98,19.23,back
14.89,60.72,14.3,19.23,back
13.96,59.08,13.74,19.06,back
13.89,59.31,13.09,19.16,back
13.55,56.8,12.19,20.3,right
12.75,55.51,11.97,20.31,right
12.7,54.08,11.27,19.4,back
12.56,54.94,10.81,37.69,right
12.9,51.07,10.52,51.66,right
12.75,52.97,10.2,48.21,right
13.02,50,10.95,40.9,right
13.02,49.45,10.85,26.49,right
13.52,48.25,10.68,21.88,right
14.11,48.21,11.24,25.23,right
13.99,47.5,12.95,34.53,right
16.88,47.23,12.04,34.97,right
20.26,47.02,10.68,26.16,right
18.87,46.19,9.1,909.4,right
21.3,46.8,10.85,36.81,right
25.09,47.65,10.49,123.13,right
23.53,47.94,11.17,37.81,right
129.4,54.6,11.76,42.5,right
31.52,55.11,33.34,34.39,front
1075.45,54.72,145.18,35.02,front
45.97,58.02,143.72,99.26,front
37.26,59.72,148.99,99.93,front
48.11,60.5,1074.83,107.08,front
35.67,130.12,1075.1,101.56,front
99.79,63.87,10.74,82.31,right
42.72,62.37,10.78,104.26,right
34.48,124.97,18.84,104.23,right
34.02,63.6,30.97,104.63,front
45.95,124.63,41.79,79.58,front
96.31,47.87,43.15,83.28,front
29.65,124.44,47.55,91.29,front
28.17,134.93,47.4,81.79,front
27.9,118.12,69.63,111.86,front
27.39,118.29,43.79,102.27,front
38.61,129.63,67.81,93.19,front
94.59,97.02,53.38,57.51,front
94.01,130.12,51.43,77.79,front
96.31,119.34,75.79,65.43,front
22.24,129.44,53.79,75.96,front
20.91,67.88,52.72,75.04,front
21.4,122.04,52.82,74.87,front
113.54,121.35,53.02,76.11,front
20.72,124.25,55.11,72.96,front
88.86,122.76,54.25,55.22,front
28.37,97.99,55.35,69.72,front
82.02,124.29,46.48,56.02,front
81.53,61.23,53.36,73.39,front
82.6,123.98,52.6,72,front
78.42,111.04,44.32,101.27,front
76.99,126.72,47.18,71.15,front
77.95,128.3,49.88,79.73,front
76.08,46.38,49.96,72.22,front
76.35,128.79,56.95,64.45,front
76.01,129.22,49.32,78.23,front
73.15,124.25,48.31,72.1,front
73.61,129.49,51.37,74.65,front
73.08,131.94,53.79,73.32,front
72.32,133.04,52.55,69.8,front
70.31,145.67,45.31,70.21,front
68.78,134.73,45.88,83.32,front
68.29,136.03,50.18,61.81,front
66.73,152.64,70.3,61.9,front
67.75,137.72,43.03,68.03,front
66.57,139.2,41.67,78.2,front
65.3,139.64,40.24,76.28,front
63.33,84.64,39.97,76.08,front
62.88,65.57,39.25,80.82,front
61.74,87.07,46.43,72.06,front
60.93,86.46,69.43,68.88,front
59.31,86.72,35.26,72,front
60.01,88.59,33.88,70.79,front
50.83,88.16,52.9,64.18,front
46.6,89.88,51.09,54.94,front
37.74,90.46,37.4,64.01,front
33.9,97.56,46.31,61.23,front
41.02,170.31,29.61,62.14,front
16.23,142.85,27.47,61.29,left
14.48,93.64,28.32,64.23,left
14.2,92.21,74.92,59.76,left
15.11,93.31,15.47,53.79,right
14.94,94.42,15.1,13.63,back
14.09,95.37,14.33,13.48,back
14.26,92.85,13.82,12.95,back
14.38,94.66,14.18,12.46,back
14.67,92.34,14.33,13.52,back
15.1,92.89,14.11,19.04,back
15.74,92.29,14.48,18.39,back
16.23,91.24,14.88,22.19,right
18.75,91.31,15.32,53.33,right
18.11,91.15,15.52,53.86,right
17.95,93.94,14.82,53.5,right
16.88,63.51,15.03,52.26,right
15.47,364.24,16.59,49.96,right
14.06,21.68,17.83,47.91,right
13.09,20.06,20.09,45.83,left
11.73,18.87,17.92,45.83,right
10.2,18.48,16.98,49.81,right
8.89,225.68,15.4,48.79,right
7.09,345.13,21.11,51.19,left
6.9,84.15,7.92,49.44,right
6.19,381.17,3.67,47.89,right
5.56,422.72,4.25,47.8,right
5.19,548.4,77.23,43.79,left
10.34,143.06,3.52,46.46,right
5.81,514.27,6.24,46.1,right
5.88,152,21.61,46.39,left
6.61,368.27,85.09,39.97,left
8.59,234.46,32.81,45.87,left
10.46,489.4,10.34,46.09,right
13.04,130.58,9.35,45.51,right
14.18,360.76,8.35,24.19,right
51.31,298.42,7.51,42.62,right
34.1,726.68,7.21,24.97,right
19.84,129.01,8.02,49.96,right
33.97,127.84,8.11,29.53,right
33.68,63.87,8.31,47.26,right
33.59,130.34,8.87,24.39,right
33.12,64.14,9.06,28.03,right
20.38,63.46,9.11,69.38,right
20.33,62.82,9.71,64.82,right
21.13,60.38,11.37,67.18,right
22.76,60.08,33.54,67.71,front
20.81,60.81,19.97,81.34,right
19.77,60.45,16.59,87.13,right
19.52,60.25,15.91,84.39,right
18.84,60.86,15.67,39.22,right
19.52,61.03,16.34,35.55,right
19.46,61.74,17.03,35.29,right
20.38,370.41,19.77,33.27,right
21.47,532.24,20.2,32.66,front
27.74,93.79,20.48,28.66,front
24.84,530.96,21.05,170.12,front
27.81,351.66,19.58,38.03,right
25.96,66.03,19.04,39.51,right
24.02,65.01,18.53,38.45,right
25.3,604.66,16.44,41.31,right
25.38,65.74,17.7,911.74,right
27.91,62.25,31.03,910.03,front
29.75,62.68,31.62,32.11,front
33.61,61.47,34.53,30.62,front
37.67,62.44,45.32,29.65,front
48.09,62.19,67.42,28.27,front
45.19,62.85,79.65,29.9,front
36.33,63.58,59.52,27.76,front
38.15,63.89,64.33,46.68,front
36.81,63.85,62.25,38.57,front
57.68,63.85,72.86,26.96,front
33.37,64.6,65.86,43.23,front
53.58,65.09,81.6,38.32,front
49.66,65.21,82.6,33.76,front
57.46,66.03,66.61,30.33,front
35.94,66.18,80.66,32.25,front
53.75,67.68,58.82,33.61,front
53.81,67.42,59.28,14.81,left
47.5,67.78,78.95,27.8,front
17.41,68.26,79.31,31.16,left
14.2,68.71,78.45,15.84,left
13.18,69.92,78.45,16.66,left
13.45,70.65,76.94,12.55,left
14.88,70.67,77.81,15.2,left
16.76,72.15,55.88,23.24,left
18.11,72.51,56.83,25.38,left
26.44,72.44,53.74,16.2,left
25.26,72.44,52.97,15.81,left
29.95,75.28,51.26,16.34,left
75.73,98.07,44.93,16.47,left
75.14,77.5,43.57,16.18,left
78.25,96.34,42.79,15.61,left
77.45,598.89,45.36,15.13,left
55.23,63.5,44.12,15.25,left
51.75,688.91,138.77,23.89,front
43.32,30.82,95.95,22.51,front
43.45,30.26,93.7,22.83,front
45,30.77,93.23,23.61,front
42.59,32.61,91.87,24.68,front
41.89,32.54,92.38,47.4,front
41.11,34.12,91.31,50.29,front
41.04,104.79,90.66,60.16,front
40.65,85.78,77.28,60.18,front
40.41,470.9,76.41,61.71,front
39.58,60.38,75.24,40.17,front
39.61,306.97,72.74,46.48,front
38.76,113.41,73.8,47.04,front
37.76,114.7,73.3,58.57,front
37.4,170.61,74,45.53,front
36.67,161.67,73.46,68.03,front
36.4,110.38,74.49,39.24,front
35.87,81.74,85.75,52.53,front
35.8,114.36,75.6,36.52,front
35.41,303.59,75.56,34.66,front
35.38,77.32,83.95,39.12,front
34.1,121.62,72.25,51.36,front
33.8,87.36,71.6,63.94,front
29.09,244.82,72.16,26.89,front
31.89,48.94,81.82,29.82,front
30.52,258.71,81.14,24.73,front
30.45,55.39,80.72,22.8,front
3.64,198.48,73.97,21.18,left
2.92,89.08,36.4,24.6,left
4.9,232.32,6.95,20.88,right
6.97,90.59,5.54,20.96,right
7.16,284.34,6.61,24.84,right
5.66,61.1,7.57,35.29,right
3.32,63.22,48.37,27.54,left
0.73,54.72,78.93,13.89,left
0.82,0.82,1071.41,70.04,left
5.47,53.4,3.2,70.87,right
6.61,52.55,2.28,69.73,right
105.28,80.22,2.81,70.14,right
79.87,80.99,2.84,70.65,right
29.97,78.64,1072.6,69.65,front
32.45,72.13,20.98,69.11,front
87.86,78.66,18.73,68.87,right
73.81,81.94,18.7,68.66,right
68.73,80.58,20.13,56.59,front
65.64,549.54,2.33,67.71,right
71.93,516.48,2.64,69.07,right
18.28,57.72,2.74,66.73,right
70.75,616.68,2.64,68.68,right
13.91,77.66,3.03,69.53,right
13.28,508.47,2.21,149.12,right
11.85,88.13,2.33,145.44,right
11.8,63.85,2.74,97.65,right
11.95,67.52,3.4,102.73,right
13.33,75.07,4.25,51.71,right
13.8,72.3,4.9,49.64,right
140.62,45.25,6.44,47.18,right
71.71,71.47,31.94,44.73,front
138.57,71.06,45.12,40.05,front
144.79,71.96,67.32,41,front
145.25,71.31,66.38,39.76,front
140.2,72.06,67.39,38.18,front
143.48,73.39,66.38,38.83,front
143.19,74.6,65.38,37.76,front
143.84,73.92,64.67,37.59,front
149.21,74.87,64.75,36.04,front
145.57,75.38,64.45,36.62,front
143.63,76.72,64.4,35.09,front
140.86,76.31,64.57,35.72,front
143.28,78.03,64.14,34.05,front
114.38,67.78,62.8,34.87,front
157.69,77.49,62.36,34.05,front
187.61,53.53,61.61,35.75,front
159.41,81.16,63.16,85.15,front
152.81,80.66,63.29,36.11,front
189.23,82.72,65.21,35.26,front
116.86,71.06,61.44,33.24,front
155.92,82.93,60.71,79.93,front
57.87,45.87,60.44,31.4,front
55.74,84.13,60.93,30.84,front
56.44,85.56,61.39,29.53,front
66.38,49.28,61.51,30.52,front
37.89,86.17,55.01,30.24,front
41.02,87.81,39.41,29.39,front
37.62,89.22,59.57,28.82,front
31.43,82.18,34.65,28.75,front
27.98,79.17,18.68,23.1,right
26.3,68.68,15.62,27.95,right
26.16,66.83,14.23,19.53,back
23.89,91.56,14.16,22.17,right
22.7,53.89,14.03,25.3,right
22.03,84.59,13.67,20.33,right
22.46,86.09,13.41,23.6,right
20.81,82.13,13.18,28.7,right
19.62,81.34,13.58,25.82,right
18.48,78.37,13.63,34.68,right
17.37,80.22,14.77,33.01,right
16.95,80.31,21.32,34.7,left
16.23,58.97,19.67,71.08,right
15.54,80.22,18.99,41.75,right
15.05,76.67,18.75,44.44,right
15.32,44.97,18.58,70.94,right
15.42,45.58,19.33,37.98,right
16.61,43.08,21.05,35.11,left
71.09,40.26,22.97,35,front
31.33,41.87,26.01,33.93,front
33.03,42.98,29.24,34.61,front
27.18,64.07,21.91,33.08,front
25.02,45.46,34.61,35.12,front
29.02,44.76,27.81,31.76,front
69.73,43.98,50.3,38.03,front
39.3,43.93,85.49,37.47,front
25.53,43.61,55.79,34.97,front
51.82,40.73,81.8,33.1,front
52.29,41.55,91.41,32.01,front
26.66,42.91,77.61,31.81,front
23.02,44.03,90.44,34.12,front
26.98,44.59,101.24,34.58,front
30.31,45.29,230.61,30.72,front
64.24,40.17,92.17,33.25,front
64.29,45.59,83.1,33.39,front
62.82,46.38,93.08,32.33,front
62.88,46.24,89.71,32.96,front
53.02,48.11,82.01,31.65,front
40,47.58,80.65,26.67,front
40.48,47.69,92.02,30.77,front
58.65,50.32,33.47,28.37,front
24.87,51.03,25.74,25.98,front
56.8,51.83,23.63,28.9,front
28.02,52.55,80.72,19.52,left
23.51,52.04,22.24,19.16,left
23.89,53.53,32.39,18.17,left
23.77,53.57,82.38,17.75,left
20.96,54.09,84.59,18.04,left
19.35,49.83,84.91,17.95,left
18.7,55.73,134.3,18.24,left
16.88,55.73,222.55,18.84,left
16.73,64.11,129.69,20.01,left
16.23,56.78,127.55,20.76,left
16.03,89.59,129.3,22.32,left
16.08,91.46,1072.17,14.38,left
21.05,86.53,120.58,13.99,left
138.79,97.14,118.86,13.23,left
139.98,95.27,119.54,13.02,left
134.98,93.52,119.43,12.9,left
133.26,93.79,70.74,13.38,left
117.44,93.72,69.8,14.84,left
122.69,89.39,68.2,20.74,front
78.08,94.35,66.23,913.84,front
125.87,98.01,59.11,42.18,front
86.53,98.57,58.57,43.38,front
96.15,97.12,57.32,30.96,front
100.13,98.48,58.53,36.13,front
93.23,100.2,56.24,41.68,front
86,137.29,55.79,35.67,front
77.86,44.4,55.45,34.66,front
87.77,101.15,54.76,55.11,front
69.29,102.87,53.89,45.95,front
117.06,554.13,54.23,50.93,front
68.31,577.22,53.01,48.93,front
67.03,245.17,52.72,39.59,front
83.86,307.07,51.46,76.81,front
116.23,187.48,50.73,125.61,front
61.42,751.18,50.86,64.33,front
63.38,55.35,49.44,61.18,front
59.04,49.05,49.81,59.5,front
61.1,52.96,48.62,59.69,front
57.95,303.01,48.37,55.39,front
58.89,59.64,47.55,53.75,front
56.97,341.5,46.87,87.13,front
92.16,91.41,46.72,84.59,front
16.27,223.82,45.73,18.77,left
11.7,99.38,13.62,17.17,back
10.54,149.89,8.33,15.03,back
9.2,65.7,6.53,13.84,back
7.28,162.45,3.6,12.7,back
3.62,59.65,4.96,12.77,back
2.35,53.14,15.81,10.83,back
2.6,54.01,17.56,8.69,back
3.2,346.7,3.4,13.12,back
4.35,437.67,3.83,13.46,back
5.32,231.9,4.03,14.94,back
5.3,855.42,4.69,16.54,back
7.21,95.8,5.39,17.1,back
6.63,95.57,5.7,16.85,back
6.77,180.4,6.12,17.32,back
7.87,609.65,6.92,18.48,back
8.91,803.62,9.04,19.33,back
10.52,352.89,9.89,20.04,right
10.98,69.6,10.56,16.83,back
10.83,1079.04,11.14,15.42,back
13.48,113.31,11.56,15.4,back
14.71,1046.38,12.97,14.52,back
15.62,50.05,13.69,14.16,back
15.74,180.2,14.18,14.09,back
16.18,704.68,14.42,14.23,back
18.12,100.5,14.94,13.6,back
17.2,56.1,15.16,13.62,back
17.1,775.37,16.83,13.09,back
15.78,345.85,56.24,12.84,left
16.49,758.1,18.45,12.39,back
15.37,46.04,21.3,11.82,left
15.05,51.43,55.96,11.68,left
14.4,632.86,23.55,10.85,left
13.04,1080.1,21.98,10.32,left
10.97,226.1,54.79,10.98,left
10.47,1079.98,55.44,8.89,left
10.83,116.01,55.96,7.82,left
56.59,114.72,58.58,6.95,left
25.02,32.3,58.17,7.26,left
23.02,117.15,58.45,6.48,left
23.22,138.01,57.46,6.7,left
18.82,190.49,101.44,6.61,left
17.75,20.91,115.92,6.8,left
19.48,21.66,89.98,6.92,left
23.7,63.67,114.72,7.91,left
53.92,447.07,95.22,9.27,left
54.33,172.28,94.67,10.78,left
56.37,222.51,93.87,12.63,left
116.37,183.63,33.93,14.18,left
90.95,135.49,26.84,16.1,left
97.6,172.5,89.13,16.97,left
91.66,164.03,1074.62,20.06,front
94.16,226.59,74.66,22.41,front
24.96,66.28,1074.88,43.52,front
91.31,120.55,64.21,54.28,front
91.6,119.22,57.58,43.32,front
89.71,121.19,56.68,50.86,front
89.62,121.04,39.22,45.15,front
89.66,121.72,56.73,26.67,front
91.09,120.97,38.88,30.62,front
61.71,76.38,38.17,29.05,front
176.21,76.45,54.38,28.68,front
75.7,74.99,54.96,28.12,front
48.3,76.09,54.57,37.33,front
77.52,75.8,38.44,43.76,front
78.08,76.02,53.53,42.91,front
83.86,77.21,53.01,70.28,front
87.16,77.79,51.73,75.07,front
94.23,79.95,52.14,90.66,front
69.72,77.86,51.02,83.16,front
93.86,78.88,51.31,93.43,front
91.36,79.22,49.69,80.39,front
91.46,79.51,49.59,70.94,front
88.96,80.43,49.08,82.01,front
87.74,82.13,51.07,83.93,front
24.45,63.51,50.22,80.46,front
85.87,83.1,47.75,71.77,front
87.01,83.56,46.9,62.93,front
87.23,83.38,47.91,60.83,front
19.46,84.88,46.68,67.1,left
24.11,85.07,46.22,68.59,front
85.15,85.53,44.59,63.53,front
88.59,86.34,44.34,59.76,front
85.59,59.02,44.32,60.38,front
110.79,88.59,32.05,73.75,front
83.38,71.5,23.63,73.2,front
88.37,89.03,29.9,76.02,front
87.43,90.92,30.16,63.26,front
81.53,91.22,20.03,73.93,front
92.17,91.27,21.25,78.25,front
94.81,50.88,66.54,65.74,front
78.51,92.67,1072.38,61.52,front
76.02,94.2,24.12,66.35,front
75.96,96.46,1074.69,70.36,front
74.04,97.72,17.15,49.4,right
61.18,98.35,16.23,52.58,right
48.45,98.38,14.67,43.93,right
46.43,99.42,34.32,41.4,front
35.73,100.93,34.19,51,front
32.52,58.43,34.02,67.75,front
32.45,66.44,33.34,67.64,front
31.74,101.35,28.34,67,front
38.96,90.49,29.24,65.96,front
12.9,95.1,13.41,64.79,right
10.68,90.63,13.16,11.54,back
8.76,92.45,12.34,9.74,back
8.11,88.43,11.7,10.52,back
7.41,58.94,12.19,10.2,back
7.53,58.14,12.56,65.31,right
8.11,105.21,13.69,9.55,back
8.47,104.7,13.53,10.06,back
7.46,105.38,13.87,63.22,right
8.35,103.87,16.69,63.6,right
9.16,105.26,15.42,65.16,right
9.42,104.79,14.94,64.43,right
10.12,105.93,15.78,74.58,right
10.91,105.28,15.62,67.18,right
11.34,105.49,15.3,62.73,right
11.9,158.71,14.82,76.5,right
12.27,160.5,14.13,79.63,right
11.73,96.51,13.58,76.41,right
11.34,155.41,13.58,74.38,right
11.68,47.18,13.26,77.01,right
11.73,20.77,13.91,76.93,right
11.8,162.21,13.6,72.54,right
12.63,132.63,14.4,68.2,right
12.82,38.76,23.89,61.12,left
16.17,86.29,22.75,69.8,left
77.3,586.76,18.73,69.24,right
45.15,75.96,19.91,69.45,right
46.44,887.42,70.35,68.78,front
75.11,102.88,32.54,68.75,front
53.33,258.13,37.09,60.64,front
73.81,166.91,50.39,51.15,front
37.52,664.48,46.95,64.52,front
38.52,28.53,62.08,41.97,front
26.13,27.27,47.23,47.4,front
24.41,27.59,62.78,67.29,front
21.98,28.41,63.31,24.82,front
31.04,28.82,20.48,22.63,front
44.88,29.51,8.25,20.25,right
37.59,31.16,3.45,17.17,back
1075.45,69.04,5.98,3.89,back
8.47,66.78,2.67,4.81,back
32.27,32.15,2.55,5.37,back
21.79,69.75,3.13,6.05,back
22.3,69.22,3.42,6.21,back
17.2,65.28,4.2,7.19,back
78.39,67.97,5.02,7.04,back
80.85,40.6,6.09,7.57,back
9.78,66.42,6.48,7.8,back
12.16,64.18,6.99,8.13,back
13.12,65.18,7.33,8.64,back
13.12,63.58,7.84,8.6,back
13.62,28.53,8.18,9.2,back
14.26,27.97,8.62,8.87,back
13.55,26.62,9.04,9.52,back
14.04,25.26,9.38,9.78,back
15.66,23.6,10.2,9.84,back
15.1,23.22,10.85,10.54,back
16.32,23.41,14.94,11.49,back
17.53,24.19,10.98,11.37,back
17.24,67.35,11.39,12.33,back
17.34,48.67,12.02,12.63,back
18.12,456.3,12.95,13.91,back
27.8,515.93,13.96,14.81,back
18.87,132.82,14.23,14.65,back
18.45,394.33,13.96,17.77,back
17.1,50.75,13.74,17.51,back
16.83,55.01,13.53,18.26,back
16.61,119.9,13.33,16.73,back
19.62,162.45,13.11,16.8,back
17.15,56.73,13.06,17.41,back
19.52,30.45,12.99,21.11,right
18.02,63.72,13.19,21.45,right
17.54,53.4,12.67,16.63,back
15.66,26.03,11.73,20.65,right
15.27,24.68,11.41,19.16,back
13.94,23.66,11.24,20.4,right
14.13,22.8,11.05,18.94,back
12.82,21.83,10.56,18.67,back
13.55,21.05,9.98,19.52,back
13.12,20.96,10.1,20.82,right
13.48,20.04,10.59,20.23,right
13.18,19.55,11.54,20.4,right
13.62,19.18,10.9,41.29,right
14.62,18.84,9.96,111.04,right
14.45,18.63,19.45,110.55,right
13.45,18.41,17.95,111.28,right
11.9,18.26,15.62,150.99,right
20.01,18.26,46.9,150.01,front
34.22,19.24,30.84,150.91,front
62.31,20.23,87.13,132.7,front
110.64,21.73,86.11,40.83,front
111.66,21.56,86.05,40.39,front
98.7,79.66,85.75,40.48,front
98.57,167.04,84.37,39.87,front
96.63,125.32,84.15,29.09,front
110.48,23.38,83.79,132.29,front
110.43,72.1,84.2,82.67,front
107.63,148.68,82.57,23.9,front
105.5,24.26,82.38,22.56,front
106.2,171.26,82.94,27.03,front
106.22,47.46,81.45,32.54,front
90.17,110.36,81.86,36.4,front
104.35,59.3,81.38,40.31,front
103.65,174.32,80.56,44.3,front
102.05,75.14,80.56,48.38,front
104.19,49.22,80.21,49.96,front
103.58,155.48,79.27,53.72,front
100.01,109.45,78.39,56.1,front
99.72,178.6,78.66,54.32,front
98.87,179.62,78.13,118.76,front
99.06,179.88,76.79,137.87,front
98.09,181.99,77.71,136.03,front
96.31,57.04,75.79,69.68,front
96.73,182.27,76.81,60.28,front
93.94,131.7,80.29,135.69,front
92.99,186.3,78.78,134.9,front
94.67,165.14,79.2,134.11,front
92.53,114.8,77.44,132.04,front
90.46,254.64,78.01,138.98,front
89.71,191.59,76.21,135.92,front
86.34,88.81,75.56,116.93,front
88.74,717.67,74.17,130.08,front
88.77,543.32,73.03,50.15,front
86.16,480.73,72.93,56.64,front
87.13,95.22,71.93,46,front
